ID,group_id1,group_id2,ideology1,ideology2,ideological_label,income,Q1_immigration,Q2_defense,treatment,proposition_vote,state,year,log_income,weights
0447,9,4,-0.790674955170398,-0.450880585442224,Conservative,245018.993506068,5,6,1,1,47,5,12.4090910110366,0.8
0448,3,3,-0.264419571593548,-0.481792733856558,Conservative,360621.315257085,9,7,0,1,48,5,12.7955836985343,0.3
0449,2,4,0.0668640273728876,1.12714058535116,Liberal,105640.350240165,5,2,0,1,49,5,11.567795681818,0.6
0450,5,3,-0.265572761061422,0.249667700829365,Conservative,139779.337040315,1,7,0,1,50,5,11.8478202941405,0.8
0451,8,4,1.46876636734236,0.172485414337338,Very Liberal,17927.6409503307,1,8,0,1,51,5,9.79409898796711,0.6
0452,1,3,1.90759417321243,-1.76469425285551,Very Liberal,37387.4115988488,6,4,0,1,52,5,10.529089338478,0.2
0453,9,4,0.3244802144055,-0.200160651050208,Liberal,30735.9584567307,10,2,0,1,53,5,10.3331885333914,1
0454,2,4,-0.788711360364917,-1.64863656926196,Conservative,1279939.39869084,6,2,1,1,54,5,14.0623232900022,0.6
0455,11,3,-1.40742206447581,0.59084465672824,Very Conservative,5563856.7945638,1,8,0,1,55,5,15.5318020938373,0.2
0456,6,4,-0.02239873432108,-0.00953221332247612,Conservative,36686.9742632536,8,9,0,1,56,5,10.510177046335,0.8
0457,10,1,1.49378207056616,0.211284209096598,Very Liberal,6712.80855617356,9,3,1,1,57,5,8.81177270516081,0.4
0458,10,4,-0.333145546008011,0.673498132405208,Conservative,36173.7453157007,8,9,0,1,58,5,10.4960888671581,0.1
0459,3,4,0.208749549110938,-1.07429445118399,Liberal,18548.1904704255,5,3,0,1,59,5,9.82812751451327,0.1
0460,2,1,-1.82414860505569,-2.11058904379955,Very Conservative,188556.135158486,7,2,0,1,60,5,12.1471510407861,0.5
0461,2,4,0.453254829040906,-0.363416713896195,Liberal,4372.62916679276,8,3,1,1,61,5,8.38311974717519,0.7
0462,3,3,1.09192627072019,-0.971442015795373,Very Liberal,60920.4972562638,9,1,0,1,62,5,11.0173249694227,0.4
0463,5,1,0.354863090455658,-1.37020156748449,Liberal,47520.4014471226,4,4,1,1,63,5,10.7689144019622,0.7
0464,1,4,-2.61217028007184,1.19924761933392,Very Conservative,1194203.32324462,4,6,0,1,64,5,13.992989845912,0.1
0465,9,4,-0.939224769158845,0.397833219033447,Conservative,201891.482704362,9,2,1,1,65,5,12.2154856176972,0.6
0466,6,4,-0.297573418138111,-0.782339969649749,Conservative,6963.34519205317,1,5,0,1,66,5,8.84841526890448,0.7
0467,7,2,0.453762357171328,0.556145982350282,Liberal,27175.6682035343,8,8,0,1,67,5,10.2100773005936,0.5
0468,11,1,-0.601320365028725,-0.49584409961454,Conservative,134191.584332076,9,9,0,1,68,5,11.8070237916583,0.8
0469,13,2,0.0773995613296547,0.624729168848615,Liberal,42653.9607225838,2,3,0,0,69,5,10.6608754143193,1
0470,3,2,0.102628639870843,0.00934337046896291,Liberal,160633.955595598,8,2,0,1,70,5,11.9868834877582,0.6
0471,10,2,-0.155814383997316,0.199176365336049,Conservative,155663.117827156,1,8,1,0,71,5,11.9554494500388,1
0472,6,3,1.31541669500713,0.788929326668642,Very Liberal,1964.49619409939,6,6,1,1,72,5,7.58299110165858,0.4
0473,13,2,0.451764106558969,1.85129376378813,Liberal,231126.199478164,2,3,0,1,73,5,12.3507191584138,0.2
0474,4,3,-1.93259748697962,-0.521174730288642,Very Conservative,3072658.58237138,5,6,0,1,74,5,14.9380537325555,1
0475,6,3,-1.47327131883845,-1.27369347629079,Very Conservative,14102.1106365415,9,8,0,1,75,5,9.55407975569861,0.2
0476,5,2,-1.11053456910561,0.788839879933,Very Conservative,116232.138742811,6,4,0,1,76,5,11.6633446664218,0.4
0477,2,4,-1.09469389486609,0.512278909448786,Very Conservative,348649.597284594,7,8,0,1,77,5,12.7618226775778,1
0478,2,2,0.253668363029991,-1.05807160311386,Liberal,175064.222959621,5,7,0,1,78,5,12.0729081739226,0.2
0479,6,1,2.0063434108562,1.76705011959468,Very Liberal,35539.7129480462,10,2,1,1,79,5,10.4784060248062,0.4
0480,4,4,0.236193820533196,0.647147518288305,Liberal,61981.3439370995,7,5,0,1,80,5,11.0345887145061,0.6
0481,5,3,0.906152381737637,-1.5289463234661,Liberal,17880.0467887431,9,7,0,1,81,5,9.79144066554416,0.3
0482,9,2,-0.0304303427910957,-0.263257477764574,Conservative,56519.5874774163,2,6,0,0,82,5,10.9423425380708,0.3
0483,3,4,-0.330409620587828,0.0442342175763782,Conservative,157507.475917525,9,3,1,1,83,5,11.9672282022644,0.4
0484,10,2,-0.70985517407931,-1.02874940088108,Conservative,1107813.42750792,5,3,0,1,84,5,13.917898745385,0.4
0485,12,1,0.628828131084708,1.02674695360974,Liberal,9246.83972415867,8,1,0,1,85,5,9.13203712068801,0.4
0486,8,4,-1.60118038102817,-0.656904656504627,Very Conservative,113963.453391121,6,10,1,1,86,5,11.6436330916901,0.7
0487,8,4,0.764803403369297,-0.296535447782128,Liberal,6210.92245069038,5,9,0,1,87,5,8.73406470668042,0.3
0488,11,1,-0.990042270869141,-0.365249251404491,Conservative,120010.844457937,3,6,0,0,88,5,11.6953373881638,0.6
0489,8,2,-0.372310673324171,-0.202459284028431,Conservative,24915.6680930992,10,6,1,1,89,5,10.1232521252506,0.4
0490,9,2,0.518646494523148,-0.436694214724545,Liberal,36588.9888341998,3,4,1,1,90,5,10.5075026226,0.2
0491,10,3,-0.523179591400035,1.56312966628491,Conservative,59845.9383653905,4,3,0,1,91,5,10.9995288451142,0.7
0492,1,3,-0.261724564307248,1.3906235508844,Conservative,179586.165487611,2,7,1,1,92,5,12.0984104023043,0.9
0493,2,2,0.442758502934856,0.392169985590323,Liberal,17410.1002043598,8,4,0,1,93,5,9.76480578830913,0.3
0494,13,1,0.919443240588257,-2.20627155124663,Liberal,12777.6205796386,5,9,0,1,94,5,9.45545052747043,0.5
0495,13,1,0.726487592965081,-0.710262592382459,Liberal,21255.6173194999,4,1,1,1,95,5,9.96437648386678,0.6
0496,2,4,-0.788821700046642,-1.18521758447033,Conservative,101072.73586453,6,9,0,1,96,5,11.5235956937093,0.3
0497,7,2,-0.40396209268473,-0.405984459009416,Conservative,139095.358932891,7,4,1,1,97,5,11.8429150123865,0.6
0498,4,2,-0.197306445288223,0.1552632167189,Conservative,739580.362734858,8,2,0,1,98,5,13.5138382269458,0.2
0499,7,3,-0.43079419665326,0.670557870988581,Conservative,197333.134803108,9,9,0,1,99,5,12.1926486191322,0.3
0500,5,4,0.899858777481107,0.180356148040285,Liberal,10068.7882408452,8,3,0,1,100,5,9.21719564489153,0.9
0501,11,3,-1.31484638676748,-0.609461024817715,Very Conservative,420868.436585481,8,5,0,1,1,6,12.9500755616533,1
0502,5,3,-1.8022935505478,0.301616108980489,Very Conservative,270384.32622326,9,10,0,1,2,6,12.5075996563202,0.9
0503,10,1,0.393675621636502,-0.404953348556446,Liberal,52655.8255973602,3,6,1,1,3,6,10.8715321590643,0.8
0504,7,3,1.00252885084005,1.12003279991973,Very Liberal,11244.7374939267,8,8,1,1,4,6,9.32765551987253,1
0505,9,2,-1.31486704331643,-0.768473748988756,Very Conservative,606647.297093012,7,4,0,1,5,6,13.3157028420065,0.7
0506,10,1,0.818225308461559,-2.31097084769216,Liberal,9058.75583447579,4,9,1,1,6,6,9.11148706449402,0.8
0507,9,2,0.267299762242243,-0.159341346929281,Liberal,29325.7815645039,2,5,0,1,7,6,10.2862223249825,0.4
0508,4,4,0.286686491441151,-1.02775904963159,Liberal,194523.63027664,10,1,0,1,8,6,12.1783089270859,1
0509,6,3,-0.397443350012672,-1.22836710395746,Conservative,31542.6607759249,10,8,0,1,9,6,10.3590962189095,0.2
0510,1,3,1.41535503123885,0.932006622606826,Very Liberal,14293.231827065,8,6,0,1,10,6,9.56754140540012,1
0511,5,2,0.983382588019141,-0.182193346255838,Liberal,151830.53636156,8,7,1,1,11,6,11.9305202855155,0.1
0512,2,2,-0.0750626209413259,0.360573199343131,Conservative,29015.9529496489,8,9,0,1,12,6,10.2756010594302,1
0513,1,4,-1.61806262790434,0.107143791574617,Very Conservative,3501005.90951436,9,9,1,1,13,6,15.0685608878858,0.6
0514,11,2,-0.267602427572858,0.408770546560193,Conservative,17247.4607634762,4,3,0,1,14,6,9.75542020950689,0.3
0515,3,2,0.568566248296746,-0.7971497448557,Liberal,16050.7071766714,1,8,0,1,15,6,9.68350818843931,0.6
0516,1,3,0.203045907464142,1.29354501733393,Liberal,144774.367511533,5,7,0,1,16,6,11.8829317233159,0.7
0517,6,2,1.0909348390188,-0.709246985901961,Very Liberal,55829.6578755239,1,4,1,1,17,6,10.9300605103172,0.3
0518,8,4,-0.648872657563027,1.31285607094779,Conservative,86523.04947256,7,10,0,1,18,6,11.3681661253146,0.2
0519,12,3,0.0538446767070444,0.832334599741943,Liberal,29013.8566216945,6,10,1,1,19,6,10.2755288093928,0.5
0520,8,3,0.974942969536478,0.272833902281589,Liberal,18206.799827492,4,7,0,1,20,6,9.80955042018264,0.3
0521,9,3,-1.35897910130916,0.951757370638242,Very Conservative,29041.3750963083,6,8,1,1,21,6,10.2764768196189,0.5
0522,9,1,0.198476324227405,0.418237269014783,Liberal,153302.388814642,10,6,0,1,22,6,11.9401676473519,0.8
0523,6,2,-0.63999412130983,-0.579595455658369,Conservative,8499.62285776,4,1,1,1,23,6,9.04777707181875,0.5
0524,9,4,-1.45293660625923,1.29561912492751,Very Conservative,429817.627217712,5,8,0,1,24,6,12.9711162749547,0.5
0525,3,2,0.133735661042177,-1.18496467613613,Liberal,58274.3186767014,10,8,0,1,25,6,10.9729167723161,0.4
0526,10,3,-2.42533953439167,0.332171607695611,Very Conservative,181428.803902077,2,7,1,1,26,6,12.1086185907287,0.2
0527,9,4,0.666291763967562,0.916140403738773,Liberal,520836.864397056,3,1,1,1,27,6,13.163192151544,0.5
0528,11,3,0.366030061018536,0.658273873789981,Liberal,96989.2643319695,7,10,1,1,28,6,11.4823555743704,0.1
0529,3,1,-0.230047064273981,0.656467086365742,Conservative,1156561.22145027,3,2,0,1,29,6,13.960961696088,0.5
0530,4,2,-0.58435386996884,-0.639538035361147,Conservative,18807.5674267607,4,2,0,1,30,6,9.84201459052755,0.5
0531,12,3,0.841396261868863,-1.14976690891777,Liberal,1421.85336243664,7,2,1,1,31,6,7.25971648439655,0.2
0532,12,4,0.553103624445906,-1.49654411569216,Liberal,32523.182035745,1,10,0,1,32,6,10.3897084074525,0.4
0533,13,2,0.595839023177926,2.52559223186103,Liberal,26489.3640771252,3,8,0,1,33,6,10.1844985758294,0.3
0534,6,4,-0.114485621296109,-1.52428906157703,Conservative,9364.79467321748,8,3,0,1,34,6,9.1447126897278,0.1
0535,13,2,-0.640145273588636,-0.698670749051882,Conservative,44310.9252049628,3,7,0,1,35,6,10.69898654425,1
0536,13,1,0.0293693292160629,-0.573250207952763,Liberal,66473.2412959193,5,10,0,1,36,6,11.1045547591372,0.4
0537,11,2,0.859732236144005,-0.108507601343059,Liberal,13038.3165799374,10,6,1,1,37,6,9.47564773051639,0.6
0538,2,2,-0.657210068826103,-0.185933263988929,Conservative,29574.9345052292,1,8,0,0,38,6,10.2946824743126,0.7
0539,1,3,0.568569613813438,1.22692653676124,Liberal,20675.9172398661,7,5,0,1,39,6,9.93672488359299,0.2
0540,8,1,-0.452770765005819,-0.935393017194034,Conservative,112911.629492481,4,2,1,1,40,6,11.6343607518522,0.8
0541,12,1,-0.22891191650948,-1.87478295473121,Conservative,116356.493650042,2,9,0,1,41,6,11.6644139785185,0.2
0542,11,3,1.21536695740195,-0.927038592314755,Very Liberal,2816.14122199181,1,5,0,1,42,6,7.94312286587552,0.5
0543,11,1,-1.07031875833466,0.566317023596664,Very Conservative,60580.0618474595,7,7,1,1,43,6,11.0117211055028,0.7
0544,11,1,-1.4924305024835,0.253557128418838,Very Conservative,83818.5206117835,4,2,1,1,44,6,11.3364092717383,0.3
0545,1,1,-1.00422025241022,0.83914501708222,Very Conservative,44576.7260223809,7,2,0,1,45,6,10.7049671637401,0.7
0546,11,2,0.329204121833624,0.00791393485494756,Liberal,131493.911659073,2,8,0,1,46,6,11.7867158303576,0.1
0547,5,1,1.29657692464602,-0.388587595888455,Very Liberal,9556.52365019569,8,1,0,1,47,6,9.16497930499747,0.7
0548,11,1,1.52368154846194,0.709229856149845,Very Liberal,59875.8565765069,1,5,0,1,48,6,11.0000286406903,0.1
0549,3,1,0.533175011944278,0.319876522062619,Liberal,10158.7909864507,2,9,1,1,49,6,9.22609471665513,0.3
0550,3,4,0.093775676534985,-0.181011596081774,Liberal,34984.3557798512,5,10,0,1,50,6,10.4626562628287,0.5
0551,3,1,1.14655721587605,0.541315571484599,Very Liberal,3308.18167528484,3,10,0,1,51,6,8.10415397461282,0.3
0552,9,3,-0.885061156297055,1.10332103200512,Conservative,193843.015540577,8,10,0,1,52,6,12.1748039122234,1
0553,13,4,0.384949635127647,0.0494150634718832,Liberal,216772.48124038,4,4,0,1,53,6,12.2866036089431,1
0554,12,4,-1.84200160400802,0.593105782481799,Very Conservative,418906.893912624,5,6,0,1,54,6,12.9454039639795,1
0555,10,2,-0.471414954504409,0.844382915236953,Conservative,8030.25354750081,4,4,0,1,55,6,8.99097138147356,0.8
0556,9,2,-0.689409862130868,-0.813767243701568,Conservative,35343.1782409938,10,3,0,1,56,6,10.4728606750782,0.3
0557,13,1,0.862425808481865,0.508051110775667,Liberal,4437.768228846,3,9,1,1,57,6,8.39790687789402,0.5
0558,3,2,1.99323068999469,0.112852077293413,Very Liberal,99065.4186510556,10,10,0,1,58,6,11.5035357053433,0.2
0559,6,3,-1.3908203797925,0.246904833459455,Very Conservative,1258470.84901768,8,3,0,1,59,6,14.0454079300137,0.5
0560,11,2,-0.751372300553733,-1.12710584987561,Conservative,207653.841121273,2,5,0,0,60,6,12.2436277469435,0.4
0561,10,1,-0.60285522844699,-0.969627243282273,Conservative,24379.7645726083,2,9,0,1,61,6,10.1015087464098,0.2
0562,5,4,1.24524436064827,-2.26840543566776,Very Liberal,36796.6846738633,7,9,1,1,62,6,10.5131630297145,1
0563,13,4,0.229067998771255,-0.300828538993264,Liberal,86227.1968527424,5,6,0,1,63,6,11.3647409156219,1
0564,2,4,0.266359701859116,0.229182680907229,Liberal,21416.7476684633,2,9,0,1,64,6,9.97192849626726,0.3
0565,6,4,0.585860191851169,-0.789015840870132,Liberal,51524.5265499682,4,3,1,1,65,6,10.8498132169725,0.3
0566,11,2,-1.06012408566041,-2.47728647543162,Very Conservative,101145.688569009,7,10,1,1,66,6,11.5243172175551,0.8
0567,9,4,-0.121316286977834,-0.210103493772946,Conservative,55644.430633719,7,9,1,1,67,6,10.9267372732358,1
0568,2,4,-0.826569190182184,-0.38190808849419,Conservative,477560.05373146,10,1,0,1,68,6,13.0764451979718,0.3
0569,1,4,-1.29766310501411,-0.859430389248534,Very Conservative,1328535.66149064,5,7,1,1,69,6,14.0995878872471,0.7
0570,2,3,2.49968109964082,0.855683503323306,Very Liberal,11533.6259180234,7,3,1,1,70,6,9.35302204067068,0.7
0571,8,3,-2.50443597528555,-0.888105863789488,Very Conservative,21785812.9415168,7,5,1,1,71,6,16.8967695334092,0.5
0572,9,3,1.62527869223572,1.29763925921246,Very Liberal,15840.9453326487,6,9,1,1,72,6,9.67035334367909,0.9
0573,9,2,-0.0363035271539585,1.11492388567854,Conservative,35770.7594816155,9,1,1,1,73,6,10.4848860643904,0.5
0574,13,2,1.06123400106707,1.55717789205219,Very Liberal,57609.2894377561,1,2,0,1,74,6,10.9614391086416,1
0575,6,1,0.965621817454958,-1.49726129684314,Liberal,13234.1181063497,2,6,1,1,75,6,9.49055347899566,0.2
0576,6,2,-0.593947677263449,-0.695489445241845,Conservative,109788.13100143,1,3,1,1,76,6,11.6063077056886,0.2
0577,6,4,-0.127588018046595,-1.6923515867444,Conservative,33510.0126450116,8,3,0,1,77,6,10.4195995580817,1
0578,1,3,2.29307590705174,0.562746736252871,Very Liberal,18314.3079806356,6,7,0,1,78,6,9.81543789020399,0.9
0579,7,4,0.573384550665582,-1.28202821721454,Liberal,20128.3760887174,1,4,1,1,79,6,9.90988584417842,0.1
0580,1,1,-0.206637860897602,2.61775201635819,Conservative,65311.9930138148,5,5,0,1,80,6,11.0869309586432,1
0581,1,1,-0.549108459154736,-0.76209982277591,Conservative,582352.594904445,8,6,1,1,81,6,13.2748313764399,0.7
0582,13,4,2.2983251261235,1.0139252022505,Very Liberal,3712.86440880876,2,7,0,1,82,6,8.21955893554873,0.6
0583,3,1,1.34507461170169,-0.429128039767542,Very Liberal,38557.3126054032,2,7,1,1,83,6,10.5599010524525,0.4
0584,4,4,-1.6318321695348,0.602674095254066,Very Conservative,50817.9450253926,5,3,1,1,84,6,10.8360048197204,1
0585,3,1,-0.36109627943857,-1.00711271551379,Conservative,33263.836464047,6,5,0,1,85,6,10.4122260937812,1
0586,13,4,-0.65106249662715,-0.47169850552646,Conservative,60333.295069528,6,1,1,1,86,6,11.0076393873729,0.4
0587,5,1,-0.914482699081096,-0.133012760815661,Conservative,90189.4715359552,6,9,0,1,87,6,11.4096679756898,0.1
0588,11,2,-1.22600721629253,-1.34777831432798,Very Conservative,375433.444597995,7,1,1,1,88,6,12.8358364897309,0.9
0589,13,3,0.175609654440556,-1.47904288512741,Liberal,86428.51706399,2,4,0,1,89,6,11.3670729589458,0.2
0590,5,3,2.98515808731468,0.988642930882545,Very Liberal,2258.15308768428,2,9,0,1,90,6,7.72230254032298,0.8
0591,11,4,-0.0236149160031804,-0.554554642954481,Conservative,135679.956804706,5,2,1,1,91,6,11.8180541326641,0.7
0592,10,2,-0.716303148127388,0.0121803986950715,Conservative,131474.924566552,3,1,1,1,92,6,11.7865714247099,0.5
0593,13,2,2.02816129809121,-0.888177147253802,Very Liberal,8088.90393354178,10,4,0,1,93,6,8.99824851676271,0.1
0594,12,4,0.998302329817845,-0.393946947785449,Liberal,26665.2464297844,10,1,0,1,94,6,10.1911163646865,0.2
0595,4,1,0.712138336323311,-0.375006395627511,Liberal,455371.117097206,4,5,1,1,95,6,13.0288680074498,0.5
0596,3,3,-0.0417771063707375,1.28358252694022,Conservative,33956.6536282988,6,9,0,1,96,6,10.4328400969451,0.7
0597,8,1,-1.27858092697531,-0.829600654672775,Very Conservative,217947.583208438,6,7,1,1,97,6,12.2920098688619,0.7
0598,5,1,-0.357030539743662,0.229674097494598,Conservative,54714.7519585267,5,3,1,1,98,6,10.9098886405064,0.4
0599,1,3,-0.260171589831323,-2.73746210144983,Conservative,33330.9578232279,10,8,0,1,99,6,10.4142419084595,0.8
0600,6,2,0.70540017120358,-0.293336629027306,Liberal,40602.6672930605,2,1,1,1,100,6,10.6115890403053,0.9
0601,6,3,-0.0990403362652102,0.73023514666029,Conservative,36856.8432898563,5,3,0,1,1,7,10.5147965870208,1
0602,8,2,-0.576417922789531,0.456855716764617,Conservative,1118568.36181931,3,6,1,1,2,7,13.9275601772394,0.6
0603,10,3,-0.722194070615861,-0.640949573159395,Conservative,511645.408805428,10,3,0,1,3,7,13.1453871031636,1
0604,8,3,0.963512887788112,-1.13439941814343,Liberal,8380.55279378919,9,10,1,1,4,7,9.03366915714644,0.6
0605,12,1,-0.118677797232633,0.302045437708277,Conservative,13215.6342486721,5,8,0,1,5,7,9.48915582048919,0.1
0606,13,1,0.201277434008863,-0.815230198824282,Liberal,35127.2057974807,7,1,1,1,6,7,10.4667312031691,0.9
0607,10,2,-0.456206171632628,1.23641500667333,Conservative,9890.29259598772,6,7,1,1,7,7,9.19930900921328,0.3
0608,7,4,-0.489824784329202,-0.00221574973679045,Conservative,74595.1614068282,1,1,1,1,8,7,11.21983092359,0.4
0609,9,2,0.186580480231378,-1.02541133691233,Liberal,119694.192992893,7,9,0,1,9,7,11.6926953773609,1
0610,10,1,-0.949682333415784,-0.232613270921632,Conservative,3853040.35354094,2,3,1,0,10,7,15.1643730968317,0.1
0611,4,3,0.369205887444207,-0.618138713252783,Liberal,645628.776175629,10,5,1,1,11,7,13.3779799677073,0.1
0612,11,2,-0.414665587332276,1.60306230315958,Conservative,17679.657157742,1,5,1,1,12,7,9.78016994447319,0.3
0613,6,4,0.317033976396498,0.00923512535608917,Liberal,18141.8351340709,3,7,0,1,13,7,9.80597588360581,1
0614,5,2,0.626097131852774,-0.317101869481172,Liberal,126685.41616787,9,10,0,1,14,7,11.7494622544582,0.2
0615,4,2,-0.0772775752684847,1.33942398804546,Conservative,9000.14226520756,5,2,1,1,15,7,9.10499566343871,0.6
0616,4,4,0.803670258846628,-1.14054540745491,Liberal,3747.02855088617,4,7,1,1,16,7,8.22871841843004,0.6
0617,4,3,0.233930882290111,0.645708814082991,Liberal,199704.917049446,3,1,1,1,17,7,12.2045961412813,0.9
0618,10,2,0.217371277224325,-0.595137832842845,Liberal,38020.3194703738,8,5,1,1,18,7,10.5458760186997,0.5
0619,6,2,0.170152055768709,-0.503440277269854,Liberal,166935.692795867,9,6,0,1,19,7,12.0253639441606,0.9
0620,3,2,-0.443243165859638,-1.08477923216219,Conservative,24163.7963349869,6,4,0,1,20,7,10.0926107727753,1
0621,3,4,0.636358800320475,-0.591665587085151,Liberal,26889.6019702142,7,6,1,1,21,7,10.1994949470044,0.9
0622,4,2,-0.846644837268753,0.616137846051096,Conservative,698046.678217649,8,6,0,1,22,7,13.4560412537458,1
0623,12,1,0.213869953510048,1.17612180799947,Liberal,24806.7786813767,8,3,0,1,23,7,10.1188722287306,0.3
0624,10,2,-0.174905015669532,2.50003033837373,Conservative,271290.674587115,6,8,0,1,24,7,12.51094612499,0.6
0625,7,3,-0.465725602151263,0.580026979535955,Conservative,19045.3105698369,10,7,0,1,25,7,9.85457618593842,0.4
0626,5,2,-0.427637254573717,0.174174087371292,Conservative,243175.994008864,7,8,0,1,26,7,12.401540715357,0.1
0627,4,1,-0.994588786547826,-0.706891485333663,Conservative,2785853.57693051,2,3,1,0,27,7,14.8400648752037,0.9
0628,6,2,0.482406552443995,0.0880309237565809,Liberal,60186.4170054157,8,7,1,1,28,7,11.0052019746991,0.3
0629,8,1,1.46971481765376,-1.53381755784336,Very Liberal,8903.47474314375,3,9,0,1,29,7,9.0941969001039,0.6
0630,4,1,-0.410829304010475,-0.584281583626025,Conservative,32592.970230738,7,10,0,1,30,7,10.3918519070079,0.7
0631,12,2,-1.51470476529438,2.84084260947212,Very Conservative,3131585.00092281,8,8,1,1,31,7,14.9570498244153,0.4
0632,8,4,-0.39000593079055,-0.222690058496016,Conservative,547226.515458851,8,3,1,1,32,7,13.2126181007299,0.2
0633,13,3,-0.589234213235106,1.36774999254233,Conservative,44891.7013834292,5,6,1,1,33,7,10.7120082322257,1
0634,13,1,-0.0717574383713509,-0.52085878353709,Conservative,107285.572736219,9,6,0,1,34,7,11.5832494623206,0.2
0635,6,2,-0.925247035651563,0.740733360093939,Conservative,144780.065728769,9,4,1,1,35,7,11.8829710818377,0.7
0636,7,3,0.496157176659626,1.12693063938894,Liberal,46389.0862855191,7,10,0,1,36,7,10.7448195011845,0.8
0637,6,3,1.05801242151742,-0.736044825274468,Very Liberal,26415.52500894,1,2,0,1,37,7,10.1817071848103,0.1
0638,13,4,-0.336166896729154,1.049457840488,Conservative,55171.9229398732,10,9,0,1,38,7,10.9182094604692,0.4
0639,7,3,1.55672681776046,0.440565516022838,Very Liberal,20113.3034955643,5,9,0,1,39,7,9.90913674056179,0.2
0640,2,2,-0.0494582849970698,-0.646990274110793,Conservative,37017.4935332839,1,9,1,1,40,7,10.5191458780894,0.2
0641,8,1,0.719895413527428,-2.03050167655949,Liberal,17058.1118596513,6,4,0,1,41,7,9.74438113846403,0.2
0642,11,3,1.35838042630058,-0.211054250941485,Very Liberal,12965.0639862216,3,3,1,1,42,7,9.47001363326499,1
0643,7,4,-0.0878211747072631,-0.497859705961385,Conservative,532125.534554952,2,3,1,1,43,7,13.1846347076965,0.5
0644,2,4,-1.41811995636927,0.118513171627504,Very Conservative,23262694.9064478,2,10,1,1,44,7,16.962361558466,0.8
0645,12,4,0.313036642990578,0.316802024111736,Liberal,22113.841122076,7,10,1,1,45,7,10.0039589865815,0.6
0646,10,1,-0.445888094520557,0.0591835325182536,Conservative,40404.9954445038,7,9,0,1,46,7,10.6067087059217,0.7
0647,8,4,-1.82822186387656,0.93979074165594,Very Conservative,407345.740384398,7,5,1,1,47,7,12.9174175887905,0.9
0648,2,1,-1.0319932387785,1.65151083907182,Very Conservative,217036.173840812,5,8,1,1,48,7,12.287819318357,0.2
0649,11,1,-0.695031456289357,-0.759517296419796,Conservative,430126.296798278,2,9,1,1,49,7,12.9718341580288,0.7
0650,10,2,-0.030536114380679,-0.483683820701468,Conservative,17510.2926826,2,6,0,1,50,7,9.77054414030867,0.5
0651,9,4,0.879093163082022,-0.259335669530502,Liberal,35601.4683990004,5,7,0,1,51,7,10.4801421631524,0.1
0652,13,1,0.268046917312283,-0.258383766498649,Liberal,214776.94828357,5,2,0,1,52,7,12.2773553187424,0.2
0653,3,1,-0.487882095423387,1.14834154095021,Conservative,1063283.24352724,9,7,1,1,53,7,13.8768720785827,0.5
0654,3,4,1.26732966830899,-0.7325929806731,Very Liberal,21922.782462897,6,10,1,1,54,7,9.99528167018207,0.5
0655,5,4,1.55520216237327,-2.30822216169092,Very Liberal,5581.68339247707,10,8,1,1,55,7,8.62724569311774,0.9
0656,10,1,-1.3617316015223,1.49220779170745,Very Conservative,312886.952987352,4,3,1,1,56,7,12.6535972317194,0.6
0657,11,1,-0.731000942187285,-0.820343951947066,Conservative,234627.655745528,3,4,1,1,57,7,12.365755092932,0.3
0658,7,4,0.732494375402001,1.48161537467307,Liberal,21904.2744462794,1,2,1,1,58,7,9.99443707695482,0.3
0659,10,3,-1.77149751567105,-0.428971034435637,Very Conservative,489669.510176192,1,10,1,0,59,7,13.1014859735021,0.8
0660,2,3,0.165248118836021,1.70241637269823,Liberal,49082.1199918162,9,3,1,1,60,7,10.8012500925093,0.9
0661,6,4,0.422206670562357,-0.0320451400270973,Liberal,16286.3212557254,4,7,1,1,61,7,9.69808084771521,0.2
0662,9,2,-1.46689279515863,0.73642173170663,Very Conservative,468151.484869659,10,6,0,1,62,7,13.0565472081438,0.3
0663,10,3,0.0539922708613101,-0.908377897084013,Liberal,102710.680853102,9,10,0,1,63,7,11.539671391026,0.5
0664,10,4,-0.20703513625536,1.16571755024157,Conservative,29624.9749538929,10,8,0,1,64,7,10.2963730329989,0.2
0665,11,2,-1.75134663090497,1.31149141056776,Very Conservative,254849.290489563,10,5,0,1,65,7,12.4484276317328,1
0666,2,4,-1.24102328899116,-1.61927964218664,Very Conservative,859631.855093905,9,5,0,1,66,7,13.664259501107,0.4
0667,9,1,1.45010955589952,-1.91457138731224,Very Liberal,34985.0850019432,5,10,1,1,67,7,10.4626771068453,0.2
0668,6,2,1.95086909545017,0.298479747697661,Very Liberal,1455.3019077588,8,6,0,1,68,7,7.28296865482257,0.1
0669,4,2,0.642845584020228,-0.566370391053983,Liberal,15844.180110103,7,6,1,1,69,7,9.67055752639387,0.3
0670,8,2,0.617070981546906,1.68561266382025,Liberal,28056.6791427786,1,9,0,1,70,7,10.2419819982129,0.1
0671,3,4,0.104943071635408,0.578326288550061,Liberal,455884.064523302,4,4,0,1,71,7,13.0299938117045,0.2
0672,13,1,1.0804758224602,1.79946704499778,Very Liberal,15067.2295283907,6,8,0,1,72,7,9.62027743453345,0.1
0673,13,3,0.948041164757098,-1.27607923107254,Liberal,11345.4865804049,10,4,1,1,73,7,9.33657528570849,0.2
0674,2,2,-0.511977425577876,0.903853410760258,Conservative,101919.244670633,10,4,1,1,74,7,11.5319360597761,0.6
