ID,group_id1,group_id2,ideology1,ideology2,ideological_label,income,Q1_immigration,Q2_defence,treatment,proposition_vote,log_income
01397,10,10,-1.16440259783408,1.08315774854333,Very Conservative,53470.0117416472,8,4,1,1,10.8868762475359
01398,10,2,0.323145181424087,2.15011771336081,Liberal,446001.123109698,8,8,1,1,13.0080767491822
01399,10,3,-0.313008645041877,-1.67322787877523,Conservative,365967.458288267,5,6,1,0,12.8102996966499
01400,9,2,-2.12947913346931,-0.534867596600058,Very Conservative,1189628.54780863,5,4,0,0,13.9891516716618
01401,6,5,-0.463364360717637,1.0682181676424,Conservative,1157882.59695948,10,8,1,1,13.9621035476571
01402,2,9,-0.726150674532509,-0.523649616979498,Conservative,76915.3149740497,10,9,0,0,11.2504602900741
01403,10,1,0.0510827583390037,-1.12177111087229,Liberal,9627.27110256282,5,10,1,0,9.17235509002993
01404,9,2,-1.69008254039904,-0.477574069559885,Very Conservative,1213593.85068923,4,9,1,0,14.009096640004
01405,8,2,0.715040129081623,-0.211175273492272,Liberal,65505.2461072118,10,8,0,0,11.0898855116559
01406,9,9,-0.500101786453458,0.477988880115877,Conservative,13280.1521844994,2,8,1,1,9.49402588264093
01407,10,3,0.324867325836352,2.04109980751274,Liberal,49575.9919391449,6,2,0,1,10.811261962046
01408,8,8,-0.666794813153046,0.143476107073671,Conservative,175474.658967177,2,3,0,0,12.0752499181129
01409,8,9,1.07618998699089,0.523389515321687,Very Liberal,96094.7067933105,2,8,0,1,11.4730895132469
01410,8,3,0.51775318987379,0.469414659896943,Liberal,34018.8385683717,10,4,1,1,10.4346697256955
01411,10,8,-0.831805230433916,-0.0491362710862181,Conservative,82833.2508929598,6,7,1,0,11.3245848405942
01412,7,1,0.173170467260843,1.12261129605856,Liberal,47759.7653821693,4,4,0,1,10.7739388356208
01413,5,2,0.917995449401173,-1.25258250831666,Liberal,38101.1529399043,6,6,0,0,10.5479998215468
01414,6,1,0.3131464472514,0.68402746435666,Liberal,54144.5557203629,1,2,0,1,10.8994127066611
01415,4,7,-0.548128340694549,0.577843703980786,Conservative,66350.893420557,3,6,1,1,11.1027125049381
01416,2,8,0.89422180589203,-0.311733508342853,Liberal,36138.7834165403,1,3,0,0,10.4951219005066
01417,2,2,0.562616625108518,-1.14779114628339,Liberal,115369.478772027,10,7,0,1,11.6558951160298
01418,6,6,-1.57674523672932,1.90373162752363,Very Conservative,419933.041923866,4,5,0,0,12.9478505535594
01419,2,3,-0.911533845978033,0.764119164907253,Conservative,490981.783730756,8,8,0,0,13.1041623057437
01420,8,7,0.131573453082343,0.943449690934538,Liberal,18418.5572272933,9,7,1,1,9.82111398031889
01421,6,3,0.155412422398714,-0.146684536439628,Liberal,11320.2667541727,7,3,1,0,9.33434991633577
01422,9,6,0.604137603506481,-0.182327049837959,Liberal,86457.3076423372,1,2,0,0,11.3674060178147
01423,7,9,0.427658220044336,-0.146385948228053,Liberal,122065.059085642,3,8,1,0,11.7123094527706
01424,7,1,-0.351563277517069,0.857245783559367,Conservative,181821.867720109,5,8,0,0,12.110782737981
01425,3,9,-0.0209021527849632,-0.84044553121872,Conservative,21609.2527237498,3,8,0,0,9.98087686878964
01426,5,6,0.258306333029071,-0.354594144921719,Liberal,109764.875490655,4,3,1,0,11.6060958615309
01427,9,10,-0.0052234914562948,-0.329084829218074,Conservative,35303.6819106859,2,2,1,0,10.471742540901
01428,8,2,0.785426815150806,-0.37886598062961,Liberal,131001.437789404,5,4,0,1,11.7829635776147
01429,2,1,-0.231071061881083,-0.942738923507329,Conservative,89146.5447740268,8,2,1,0,11.398036865098
01430,5,10,-1.66258378864988,-1.06993004786665,Very Conservative,1481038.46764688,1,1,0,0,14.2082540670158
01431,8,9,-0.408611517852847,0.0658222323174846,Conservative,98534.5308776346,7,1,1,0,11.4981623330115
01432,3,10,0.0647822239830604,-0.453181794081834,Liberal,122495.326277304,10,4,0,0,11.7158281554007
01433,1,7,-0.9709905302558,0.0901241582982399,Conservative,114197.719906014,10,8,1,1,11.645686610208
01434,1,7,-2.15988292175169,-0.171092223681363,Very Conservative,1017422.59507718,3,8,0,0,13.8327831197709
01435,5,9,0.843433317533569,-0.92991489146399,Liberal,142427.61341795,10,8,1,0,11.8665891736129
01436,8,7,-0.656912938290826,-0.28984445204513,Conservative,64612.5487713854,4,2,0,0,11.076163924333
01437,6,5,-0.504421890122804,1.6152396067281,Conservative,14216.7803139688,9,4,0,1,9.56217825816833
01438,2,10,0.102082289593768,2.16204654700755,Liberal,230911.528227051,3,1,0,1,12.3497899214546
01439,3,8,-0.760274583010442,0.645280376341895,Conservative,8757.16372242463,4,8,1,0,9.07762735552475
01440,6,7,1.49838975385446,0.904706775898386,Very Liberal,6872.21147612262,1,7,0,1,8.83524123678236
01441,5,10,0.258763913350506,1.40999947207428,Liberal,151361.794117277,2,5,0,1,11.9274282375273
01442,5,10,1.75290011090118,1.51542942853241,Very Liberal,2227.69275248651,3,3,1,1,7.708721688704
01443,8,8,0.028582867547159,0.315362026788474,Liberal,187416.060825404,8,1,1,0,12.1410863485581
01444,2,5,-1.27472844374962,0.0438384426157883,Very Conservative,419936.395036056,2,7,1,0,12.947858538401
01445,6,6,-1.97630950090525,1.61729157993753,Very Conservative,236052.281491206,7,1,0,0,12.3718085912156
01446,3,9,-0.999921078608693,-1.45028219510573,Conservative,1966101.33201021,9,2,0,0,14.4915631205839
01447,1,9,0.412386050319786,-0.33861756969658,Liberal,66150.6190843308,8,1,1,1,11.0996895282949
01448,9,1,-1.43816013550128,-1.04111302269292,Very Conservative,333110.291689525,4,2,1,0,12.7162289204007
01449,4,3,1.57796681146316,-1.3750971929082,Very Liberal,784567.612588783,5,8,1,1,13.5728880330231
01450,9,1,-0.844347636457871,-1.4746105284157,Conservative,229229.95890758,7,8,0,0,12.3424809660469
01451,9,5,-1.40876773337248,-0.767960929554563,Very Conservative,1553875.29452876,8,2,0,0,14.2562625586387
01452,8,4,-1.3218650586676,-0.283101018094529,Very Conservative,1333333.02810085,4,5,0,0,14.1031924014917
01453,8,5,-1.15735227156891,-0.55715597879259,Very Conservative,260606.615555043,5,7,0,0,12.4707673292104
01454,3,1,1.25930907645968,-1.25025042091231,Very Liberal,11415.2119074636,9,10,0,1,9.34270212273934
01455,4,5,-1.44694163361281,1.67574367675144,Very Conservative,1542360.3084842,8,9,0,1,14.2488244689001
01456,2,8,0.617943537842612,-1.40307003833475,Liberal,20087.8215371618,10,6,1,1,9.90786901674588
01457,8,3,0.455576162199541,-1.42352606808268,Liberal,197702.457458629,9,6,0,0,12.1945184393224
01458,9,8,-1.42830356555769,-0.668264941147694,Very Conservative,8887291.53594403,5,5,1,0,16.0001328969473
01459,4,3,-2.29282821464849,0.131636268654361,Very Conservative,857101.315418296,9,6,0,0,13.6613114116172
01460,9,7,-0.450151532158116,0.237476947417359,Conservative,57246.9063061803,9,9,0,1,10.9551288816364
01461,8,9,-1.27066833257742,-0.838496954234374,Very Conservative,996700.231071051,8,4,0,0,13.8122053327916
01462,7,2,-0.817784484371608,0.761073141408797,Conservative,29146.9499637782,7,1,0,1,10.2801055538438
01463,6,1,0.658864699640863,-0.580744193807139,Liberal,5463.45683779622,10,1,1,1,8.60583698887823
01464,6,5,0.822023386703912,2.15347808268461,Liberal,5534.28253799528,5,1,0,1,8.6187172139759
01465,8,8,0.596382547544688,0.302194417067817,Liberal,86937.3681266905,4,6,0,1,11.3729432317898
01466,1,9,-0.294071507213562,0.200668152984189,Conservative,176181.463562163,7,7,0,0,12.0792697858274
01467,9,3,0.628560889958477,-1.91854755891061,Liberal,476339.391169523,10,9,1,0,13.0738858858037
01468,1,7,0.0723024978095769,-0.23331503900195,Liberal,495735.021443599,2,6,1,1,13.1137968319944
01469,3,3,0.00392555122285787,0.199974746954082,Liberal,89573.5730252896,2,1,0,1,11.4028156115443
01470,4,4,-0.925620326323242,-0.248870252848447,Conservative,959994.616341859,7,9,0,0,13.7746829554511
01471,1,9,-1.0384095026087,0.667931997722905,Very Conservative,61452.7772503196,1,4,0,1,11.0260243092588
01472,7,5,1.36368982803566,0.496734879901994,Very Liberal,36733.2427054837,3,3,0,1,10.511437419847
01473,2,3,-0.524034863050705,-0.123480539449184,Conservative,1288610.13310028,2,3,1,0,14.0690747793065
01474,8,10,-0.326352534537379,1.06217784097759,Conservative,90649.4629965354,10,5,1,0,11.4147552922442
01475,10,1,0.933946599480711,0.0172054056733549,Liberal,33963.1633233284,4,10,1,1,10.4330317845951
01476,8,8,-0.690844865749424,-1.20259478847416,Conservative,62807.5341286338,10,10,1,0,11.0478303154616
01477,10,1,-0.479084752646597,-1.07797571717679,Conservative,49283.1782993838,2,8,0,0,10.8053380908392
01478,2,3,-0.820187503827038,0.661635981188207,Conservative,181644.601279652,2,5,0,1,12.1098073167544
01479,6,10,-0.0497235809304077,-0.0880744799155983,Conservative,11237.7780722154,7,1,1,1,9.32703642349845
01480,8,9,0.0563264558775239,0.759459797815866,Liberal,41690.8676273196,9,6,1,1,10.6380373820596
01481,5,3,0.337558816390724,-1.35784500665947,Liberal,14228.5412746223,4,1,1,0,9.56300517526168
01482,6,4,1.92368992992585,-0.488054924212338,Very Liberal,48820.2945747814,5,10,1,1,10.7959013778243
01483,6,3,-0.375967026885358,0.939265249545411,Conservative,625004.904136225,4,7,1,0,13.3455147753057
01484,3,8,-1.88770873509767,-0.560974976211196,Very Conservative,1352732.68421679,7,3,0,0,14.1176373149919
01485,2,8,0.760774954793073,0.122806969560419,Liberal,35707.3480120506,1,5,0,1,10.4831117732564
01486,5,6,-0.243423366993781,0.757047886427951,Conservative,1585543.51143216,9,6,0,1,14.2764378159344
01487,10,9,-0.638845985923921,-0.277914170046752,Conservative,34872.8145941813,9,5,0,0,10.4594628531941
01488,8,6,0.663678606253665,-0.378728344380044,Liberal,42310.5922712528,8,8,1,1,10.6527927419913
01489,3,1,-0.249029078491372,1.699507814524,Conservative,57772.3261226985,8,4,1,1,10.9642651532009
01490,7,10,-1.04655732115545,-1.10655566968408,Very Conservative,291088.925410332,7,7,1,0,12.5813840850744
01491,4,9,0.80518536688431,-1.07486017062214,Liberal,51804.3527298407,4,3,0,1,10.8552294542509
01492,2,5,-0.370106918397868,0.739846113387975,Conservative,29971.367842952,2,1,0,0,10.3079977996747
01493,10,10,0.144722450474917,-1.88913379446146,Liberal,597675.061563566,7,9,1,0,13.3008025099391
01494,5,7,0.820481675858527,-0.661171105597654,Liberal,28413.8149909765,6,5,0,1,10.2546307492183
01495,10,8,-0.0771101417152486,-0.0261581317953223,Conservative,323680.587462404,3,8,0,1,12.687512467348
01496,3,6,1.65590822118822,0.0883159223902821,Very Liberal,8867.8739753629,6,10,0,1,9.0901903594673
01497,1,7,-0.00451487460006741,0.921939837076214,Conservative,3990.91810343103,5,4,1,1,8.29177658452524
01498,9,6,0.644428035472137,-0.0858357260913882,Liberal,12805.4808301817,9,9,0,1,9.45762854811854
01499,9,1,-0.26212203932441,1.47651682231769,Conservative,177045.56153845,8,10,0,1,12.0841623882535
01500,4,9,1.63748601421897,-1.56890780397147,Very Liberal,3913.11572581301,2,7,1,0,8.27208919647613
01501,10,10,-1.22939579457646,0.103549941594474,Very Conservative,110257.388176913,1,7,0,0,11.6105728040064
01502,10,2,1.64640934864182,0.588619040575552,Very Liberal,174892.206597955,10,2,1,1,12.0719251008255
01503,5,6,-0.602633917542786,-0.892094736537876,Conservative,135431.166865919,7,8,1,0,11.81621879662
01504,1,5,-0.937347935145684,-1.23270644524759,Conservative,293419.610755598,1,6,1,0,12.5893589821151
01505,8,8,1.49760061580556,1.75484910798564,Very Liberal,18088.3822506417,10,9,1,1,9.80302514656521
01506,1,2,2.47401045109263,-0.018750408776679,Very Liberal,6004.55674134858,6,9,0,1,8.70027391686017
01507,2,4,1.11259192336554,1.49491201567778,Very Liberal,16599.7061571857,9,8,0,1,9.71714027281361
01508,5,9,0.150959682098892,0.436735860723612,Liberal,31001.9372970307,4,9,0,1,10.3418049749673
01509,6,8,0.0741337685342182,0.57835278871906,Liberal,91601.622882438,8,9,1,0,11.4252042675625
01510,5,10,-0.916334722988856,-0.154322588411689,Conservative,4094498.47880249,5,1,1,0,15.2251547961701
01511,2,7,-0.720097656671382,-1.86936168915588,Conservative,661354.739509412,1,5,0,0,13.4020456458448
01512,5,5,-1.96862431444505,-0.354341970473682,Very Conservative,363702.27666855,9,7,0,0,12.8040908906985
01513,6,2,-0.323362479629318,0.842625225861519,Conservative,302655.163515108,6,6,1,1,12.6203493621857
01514,4,6,0.217491940859827,-1.4341429401818,Liberal,57041.8009252122,2,1,1,0,10.9515396276124
01515,9,1,1.92766798359795,0.624534582755162,Very Liberal,24212.7705194618,10,10,1,1,10.094635480372
01516,1,1,-0.34976412853408,0.548892624131629,Conservative,108827.881509421,2,6,0,0,11.5975228444474
01517,3,3,-0.543056635936276,0.880757207252448,Conservative,29132.2841176121,10,3,1,1,10.2796022580574
01518,10,9,-0.959475245039228,-0.387103077665421,Conservative,963259.954992589,10,5,1,0,13.7780785972314
01519,3,3,-1.19678916530363,0.364720559783932,Very Conservative,1665447.47085824,8,9,1,0,14.3256043965557
01520,6,4,-1.37435010188418,1.83826420176932,Very Conservative,308413.986161877,2,9,1,1,12.6391982703624
01521,5,6,-2.29621593989776,-0.807078029639978,Very Conservative,5612865.06242869,1,9,0,0,15.5405718534481
01522,6,3,0.778268791733416,1.14361072860368,Liberal,11424.2792472922,8,8,0,1,9.34349612819625
01523,3,8,0.820555782418994,-1.13887174973255,Liberal,27548.600048384,1,2,1,1,10.2237069983492
01524,9,10,-1.26861895446837,-2.17929015233656,Very Conservative,126633.487802831,6,6,1,0,11.7490522703239
01525,6,4,-0.848070047746331,-0.214897668101295,Conservative,78112.0378346061,9,6,1,0,11.2658994575561
01526,2,6,1.20011935124096,0.209413810309613,Very Liberal,38821.7568891352,5,2,1,1,10.5667361130182
01527,2,10,-0.159533151124454,0.225840262398293,Conservative,126250.346430696,9,10,1,1,11.7460220911394
01528,1,9,0.900225934056591,-1.1316954909059,Liberal,217195.194846347,9,1,1,0,12.288551743622
01529,2,3,-2.23518859188594,-0.0463960911158062,Very Conservative,90636.2669238088,7,10,1,0,11.4146097091058
01530,2,6,1.27977960227206,1.14191128375217,Very Liberal,15084.2549176923,1,6,1,1,9.62140675810897
01531,5,3,1.29176072441299,0.159958003977447,Very Liberal,6898.67162220335,6,8,1,1,8.83908415353003
01532,1,4,0.211568880090651,0.918890754561479,Liberal,96407.9732893622,7,3,0,1,11.4763441876489
01533,8,1,0.950884629814033,0.899654259697549,Liberal,7620.02305102542,10,3,1,1,8.93853467374507
01534,5,7,-0.719139368927773,-0.713162085840657,Conservative,148259.530836619,8,6,1,0,11.9067196037421
01535,10,9,0.439430104888655,1.53755610042109,Liberal,5431.67290197321,5,10,0,1,8.60000245055746
01536,5,7,-0.16881513254185,1.08085569860156,Conservative,36738.3045660113,4,5,0,1,10.5115752108892
01537,4,8,-1.09751175834141,-2.47954099059555,Very Conservative,1210573.43756172,8,10,0,0,14.0066047206508
01538,1,8,0.564856470388892,-0.216776516586957,Liberal,890577.900938352,3,4,1,1,13.6996258578839
01539,4,3,1.45575006980714,0.113581832992302,Very Liberal,37271.5829292066,4,7,0,1,10.5259864635115
01540,9,1,0.500618006688274,0.698728588411879,Liberal,10364.2538516249,10,2,0,1,9.24611803497764
01541,4,10,-2.36808145424497,0.21061277209503,Very Conservative,964344.370057299,7,10,0,0,13.779203740151
01542,6,6,-0.389722931825687,-1.07263967803786,Conservative,39327.7592793622,1,5,1,0,10.5796858915009
01543,3,9,0.347119924899325,-1.81729181414171,Liberal,90481.0164367976,1,8,1,0,11.4128953445553
01544,9,10,-0.763250618353864,1.66576477585906,Conservative,11726.6227749884,1,1,0,0,9.36961698672176
01545,7,4,-1.20243623656634,0.11665911685389,Very Conservative,1536507.94830242,1,8,0,0,14.2450228335314
01546,6,9,0.389877624309154,0.0135970502118912,Liberal,7008.40938336892,2,2,1,0,8.85486604748666
01547,5,6,-0.609783770623172,-0.822640615867231,Conservative,247637.343911934,5,2,0,0,12.4197206319737
01548,10,6,-0.395610461369899,-0.3931476705475,Conservative,9983.0638677008,7,7,1,1,9.20864532296204
01549,9,1,-0.14292611803585,0.227136214152081,Conservative,2427673.2142221,8,10,1,0,14.7024438315853
01550,7,3,0.95278918552237,-1.97027503482337,Liberal,274728.453522789,2,10,0,0,12.5235384470716
01551,6,7,-0.849568114052157,1.17427012449036,Conservative,250118.666759564,9,1,1,1,12.4296907512639
01552,5,3,-0.259688220236783,-2.31938321731637,Conservative,41078.8863980736,7,10,0,0,10.6232495555464
01553,6,7,-0.681747736203792,0.560371718396384,Conservative,175283.701299836,6,1,1,1,12.0741610905448
01554,10,7,-0.379415805010468,0.114315946706942,Conservative,25251.4032767027,8,10,1,0,10.1366370084742
01555,1,4,0.418250169776196,0.384706241662762,Liberal,11223.3715790432,4,1,0,1,9.32575363117736
01556,4,7,-0.40383585556682,1.28685412200249,Conservative,69029.9067703873,4,3,0,1,11.14229512113
01557,6,2,0.856344104668613,-1.02382385133625,Liberal,2206.64702976285,6,5,1,0,7.69922946132434
01558,2,7,0.0640755589229604,-0.604959483322144,Liberal,133551.189279115,8,5,1,0,11.802240123621
01559,9,7,1.4527403467956,1.00405456692358,Very Liberal,7709.23142874777,8,7,1,1,8.95017377660118
01560,6,6,-0.38508082240232,0.251790230396501,Conservative,126258.743264219,7,8,1,0,11.7460885983177
01561,10,5,0.614710393644088,-0.436725765949251,Liberal,307624.982701311,9,1,0,1,12.6366367314603
01562,1,8,0.0675069411908538,-0.386231060242362,Liberal,148082.011473164,5,9,0,0,11.9055215308475
01563,5,6,-1.96092216253278,0.351286639570468,Very Conservative,311732.050871307,3,5,0,0,12.649899286492
01564,10,5,-1.96544286385254,0.141292423150332,Very Conservative,439901.947432207,2,10,1,0,12.9943071343154
01565,8,10,0.528254910356212,1.66766679180377,Liberal,3647.58243414752,8,6,0,1,8.20181988031908
01566,8,10,-1.2918598983025,0.4770198395187,Very Conservative,107511.664129674,1,1,0,0,11.5853546241956
01567,9,5,-0.385206660447696,-0.382209296390602,Conservative,6470.93347238879,5,6,0,1,8.77507565411874
01568,1,8,0.417303717376105,1.31895470596038,Liberal,1588.5785360942,2,6,0,1,7.37059489289927
01569,3,3,1.64826765181098,2.24403460998786,Very Liberal,2363.7908303955,1,4,0,1,7.76802189339112
01570,5,6,0.431283298590293,0.601461237812385,Liberal,26378.289109486,1,10,0,1,10.1802965685762
01571,4,3,-0.443616865688897,0.122743134710974,Conservative,21112.6956783052,2,7,0,0,9.95762982943569
01572,4,7,0.386403435388477,0.1912282297163,Liberal,69787.1614096442,3,9,1,1,11.1532053378733
01573,8,3,0.120012354185017,1.28499258684366,Liberal,18790.8059699167,4,10,0,1,9.84112298504358
01574,9,5,-1.61434554442963,-1.12091170431141,Very Conservative,1572990.87707038,4,7,0,0,14.2684893823226
01575,6,8,1.48200843893464,-0.0989152901997222,Very Liberal,65690.0216946398,6,6,0,1,11.0927023161443
01576,8,6,-0.185144470500415,-0.444324135557959,Conservative,48186.6975183589,1,2,0,0,10.7828382768515
01577,9,9,-1.04001637577012,-1.73354438048783,Very Conservative,100525.592429354,5,3,1,0,11.5181676251015
01578,4,3,-0.886614914961893,0.727260360980503,Conservative,142181.773589925,2,8,0,0,11.8648616136631
01579,7,5,0.23247621500662,0.0475628080331558,Liberal,56359.1342257107,8,7,0,1,10.939499604392
01580,9,3,-0.934512121302977,-0.723136285348822,Conservative,150423.955107617,7,3,0,0,11.9212129537963
01581,3,8,-0.425450003422979,-0.422371890337833,Conservative,52807.5906312762,2,3,0,0,10.8744102213176
01582,4,5,-0.249529775762217,0.68050494426992,Conservative,8832.42959359926,5,7,1,1,9.08618540791359
01583,7,7,0.369794430964004,0.707503872212314,Liberal,203013.579861169,5,4,1,1,12.2210281516543
01584,8,1,-1.45557864950626,-0.456484597427113,Very Conservative,756539.867918885,7,3,1,0,13.5365105113095
01585,5,4,0.310210819511587,0.329571859347964,Liberal,33185.3954670878,3,8,1,1,10.4098651625525
01586,1,9,1.28593312322834,0.30526902697957,Very Liberal,30508.3884332749,7,10,1,1,10.3257569553807
01587,9,4,-1.52612223718631,-1.511715888582,Very Conservative,246223.119362913,5,1,0,0,12.4139933931284
01588,5,8,-0.10682644197739,0.305482359776239,Conservative,202901.586536925,10,1,1,1,12.220476345088
01589,9,6,0.336345517027885,-0.961174558984261,Liberal,194911.722223617,9,8,0,0,12.1803020284978
01590,8,5,1.88844985227989,1.31358210939685,Very Liberal,36948.0376825184,4,8,1,1,10.5172678175918
01591,7,8,1.49798774269384,-0.337178727276769,Very Liberal,13678.3399752667,1,1,1,1,9.52356883697619
01592,1,4,-0.512727020981697,1.23533374339883,Conservative,41216.2129894404,3,3,0,1,10.6265869770904
01593,7,7,0.2938066245575,1.45274629134616,Liberal,5084.20706762566,9,4,1,1,8.53389436075327
01594,9,2,-1.22112103072412,0.0347911056682684,Very Conservative,252089.774778196,5,9,0,1,12.4375405521717
01595,8,9,1.57125233416208,-0.312646086415884,Very Liberal,31546.9376875527,8,6,0,1,10.3592318010573
01596,9,3,-0.389844579436365,1.21825618321535,Conservative,31832.2743853587,5,3,0,1,10.368235971866
01597,2,1,-0.438283653752996,0.453950301098966,Conservative,27880.7660327333,8,8,0,1,10.2356923405635
01598,10,5,1.66485243874051,-0.629241211645717,Very Liberal,3848.99732167935,8,9,1,1,8.25556795743506
01599,6,7,-1.30609919913828,0.0290092533268306,Very Conservative,2427574.65810907,4,3,1,0,14.7024032338175
01600,5,5,-0.427853929462529,0.47606384720157,Conservative,15653.4112843067,8,7,0,0,9.65844414565367
01601,5,6,-0.303457328359349,1.0650680039195,Conservative,455190.905917852,7,10,1,1,13.0284721833826
01602,10,4,-0.556380828534777,-0.358619236801302,Conservative,437712.468682873,5,2,0,1,12.9893175095973
01603,7,7,0.0354545034271628,-0.26948787134559,Liberal,3640.05620055463,6,5,0,1,8.19975440022441
01604,2,9,1.0966760906517,0.645003507519917,Very Liberal,8458.05218426072,8,8,0,1,9.04287418782432
01605,9,6,1.04075019630181,-0.791833830642773,Very Liberal,17162.2349670949,10,8,1,1,9.75046660739879
01606,9,1,1.68047801861908,-1.74185206251173,Very Liberal,27795.7964174245,7,1,1,1,10.2326400802393
01607,10,3,-0.575085548812831,-0.294204170784258,Conservative,8229.17382579302,5,6,1,0,9.01544090294477
01608,10,7,0.953767404034086,-1.12402741264874,Liberal,115078.035097897,2,5,1,0,11.6533657432922
01609,1,4,1.27963216247252,0.224226702148327,Very Liberal,21601.5413867283,5,5,1,1,9.9805199516229
01610,9,2,-0.169396401398248,1.03329788880974,Conservative,50897.4127104598,5,9,1,1,10.8375673704109
01611,2,3,-0.121504846333183,1.3521349986401,Conservative,159828.032311799,4,3,1,1,11.9818537181551
01612,5,2,0.00326074520059139,-1.07919300018586,Liberal,321016.926935255,2,4,1,1,12.6792491326074
01613,8,3,-0.550302383158308,0.0360250371186341,Conservative,154452.108363129,3,3,1,1,11.9476393490346
01614,2,1,0.784496845134627,-1.53793715662616,Liberal,3935.49854528825,9,9,1,1,8.27779284794408
01615,4,1,0.3861765049134,-0.922875551358551,Liberal,236422.255880601,9,7,0,1,12.3733747050937
01616,5,3,-0.0347727675032167,0.901587311046394,Conservative,68801.7401662373,10,2,0,1,11.1389843167155
01617,6,6,-0.645609190540564,-1.50361482619225,Conservative,52166.5285589547,4,5,0,0,10.8621963528586
01618,6,10,0.955374471089492,-2.17967710979626,Liberal,57552.2713972277,8,7,0,1,10.9604488816115
01619,6,6,-0.209492587229298,0.944237267658736,Conservative,1339590.04855479,10,3,1,1,14.1078741912054
01620,7,6,0.363115653868337,-0.0209228083147634,Liberal,21047.2159705489,4,7,1,1,9.95452357243251
01621,3,2,0.410627577021251,0.964413703750523,Liberal,144098.409910868,2,8,0,1,11.878251747304
01622,4,7,-0.285501367703942,-2.30326863286476,Conservative,130357.275389491,4,3,0,0,11.7780342320695
01623,10,5,1.20375752351449,-1.64210372055669,Very Liberal,22421.1123999211,4,3,1,1,10.0177583118057
01624,5,5,-0.0862193292489642,0.990938699784321,Conservative,642845.964232563,8,1,1,1,13.3736604165625
01625,6,4,1.11824403958099,1.08191139588817,Very Liberal,56208.9497333924,5,4,0,1,10.9368312711283
01626,5,4,0.17693254740469,-0.0152914861129933,Liberal,14084.2714146967,3,6,0,0,9.55281395122648
01627,2,10,0.426794175955105,0.913701697081681,Liberal,32850.5711821621,5,4,0,1,10.3997244113464
01628,7,5,-1.1694703384626,-1.05773584594077,Very Conservative,397242.692980778,5,9,1,0,12.8923026902229
01629,2,2,0.17335242817015,0.543359692912912,Liberal,9491.52416319231,8,3,1,1,9.15815448599908
01630,9,6,-0.051552921898328,2.11509028855353,Conservative,18809.3696412822,2,1,1,1,9.84211040983998
01631,10,2,-0.958728193606394,-0.768295391145116,Conservative,183656.650453946,10,4,0,0,12.1208232632464
01632,8,7,-0.418347013795111,1.34278175915764,Conservative,57815.5246345624,4,8,1,1,10.9650126108895
01633,1,1,1.46962495689968,1.40118987571883,Very Liberal,5092.70111671782,7,10,1,1,8.53556364004924
01634,1,6,-0.0770577172551579,-0.680837701800531,Conservative,12656.1481534059,10,7,1,0,9.44589839611827
01635,9,4,0.0115126110799469,-0.120285771449544,Liberal,19187.4337234878,5,10,1,0,9.86201085017311
01636,6,10,-0.0277148959211282,1.04772431894114,Conservative,19849.9770554096,1,3,1,1,9.89595813021591
01637,10,2,-0.0665842829588301,-0.675406966617923,Conservative,311148.59850131,10,4,1,0,12.648025885733
01638,5,2,1.28221358624775,1.66975788489611,Very Liberal,10927.9996295514,8,5,1,1,9.29908354791155
01639,2,3,-0.564714459500475,-0.529052694089129,Conservative,16052.5348220639,3,5,0,0,9.68362204892695
01640,10,9,0.205241852199645,-1.52861576870248,Liberal,105455.676862007,8,7,1,0,11.5660460190905
01641,7,9,1.27701128445215,0.54644540294637,Very Liberal,45097.4370454956,9,5,1,1,10.7165806956165
01642,8,1,-0.809087190892517,-0.883988375030179,Conservative,116513.426437263,4,1,0,0,11.6657617937358
01643,1,10,0.501763880073064,0.176982828526731,Liberal,42934.885565588,3,2,0,1,10.6674399578087
01644,4,9,1.10844318480688,-0.242113800947796,Very Liberal,97113.7724858898,8,10,1,1,11.483638482387
01645,3,2,0.334033704559613,1.92185228144939,Liberal,98918.946874347,10,1,1,1,11.5020560753428
01646,8,8,0.403957358947845,-1.1893698392758,Liberal,112525.493369087,10,8,0,0,11.6309350826802
01647,7,10,-0.526050152112635,-0.0294906011504607,Conservative,78089.6912265222,4,3,1,0,11.265613332577
01648,3,2,0.843530517513369,0.197807860441051,Liberal,7492.44554239408,2,9,0,1,8.921650530882
01649,6,2,-0.731334219510307,-0.0265662519152427,Conservative,1630180.65321846,1,7,0,0,14.3042013968371
01650,7,2,0.160281711602296,-2.01421202357585,Liberal,11603.2772463229,5,5,0,0,9.35904285842758
01651,9,2,-1.80720596060428,0.582147214366171,Very Conservative,1900412.91314082,10,9,1,0,14.4575817432312
01652,7,4,-0.773865422247442,1.87358006945584,Conservative,42792.9900231098,4,9,1,1,10.664129583649
01653,9,5,-0.356187185630754,0.155041189277184,Conservative,10890.2060349436,9,3,1,1,9.29561913539391
01654,3,10,0.548660495200585,2.7731335496804,Liberal,7727.92956931429,7,6,1,1,8.95259626214926
01655,1,2,-0.00971919435612417,-0.380375835021989,Conservative,499000.849537837,10,5,1,0,13.1203630772128
01656,10,7,0.13163081234025,-1.01788862498577,Liberal,33362.4930947089,7,3,1,0,10.4151875867351
01657,9,2,-0.216942655715371,-0.961337997494029,Conservative,23627.3957196355,3,10,1,1,10.0701621533428
